# phi  Veff_T1e-04  Veff_T1e-03
# # g0=0.6  y0=0.0  lam0=0.0  m0=0.0  scale=pi
2.7532000000e-01 -5.5244497156e-05 -3.6101946626e-05
2.7631000000e-01 -5.6043263876e-05 -3.6622769101e-05
2.7730000000e-01 -5.6850661325e-05 -3.7149206455e-05
2.7829000000e-01 -5.7666751451e-05 -3.7681298898e-05
2.7928000000e-01 -5.8491596421e-05 -3.8219086785e-05
2.8027000000e-01 -5.9325258627e-05 -3.8762610611e-05
2.8126000000e-01 -6.0167800682e-05 -3.9311911019e-05
2.8225000000e-01 -6.1019285418e-05 -3.9867028791e-05
2.8324000000e-01 -6.1879775891e-05 -4.0428004855e-05
2.8423000000e-01 -6.2749335378e-05 -4.0994880283e-05
2.8522000000e-01 -6.3628027377e-05 -4.1567696288e-05
2.8621000000e-01 -6.4515915608e-05 -4.2146494229e-05
2.8720000000e-01 -6.5413064012e-05 -4.2731315607e-05
2.8819000000e-01 -6.6319536752e-05 -4.3322202066e-05
2.8918000000e-01 -6.7235398212e-05 -4.3919195395e-05
2.9017000000e-01 -6.8160712999e-05 -4.4522337526e-05
2.9116000000e-01 -6.9095545939e-05 -4.5131670534e-05
2.9215000000e-01 -7.0039962082e-05 -4.5747236637e-05
2.9314000000e-01 -7.0994026698e-05 -4.6369078198e-05
2.9413000000e-01 -7.1957805279e-05 -4.6997237722e-05
2.9512000000e-01 -7.2931363538e-05 -4.7631757859e-05
2.9611000000e-01 -7.3914767411e-05 -4.8272681400e-05
2.9710000000e-01 -7.4908083054e-05 -4.8920051282e-05
2.9809000000e-01 -7.5911376846e-05 -4.9573910584e-05
2.9908000000e-01 -7.6924715385e-05 -5.0234302529e-05
3.0007000000e-01 -7.7948165492e-05 -5.0901270484e-05
3.0106000000e-01 -7.8981794212e-05 -5.1574857958e-05
3.0205000000e-01 -8.0025668807e-05 -5.2255108604e-05
3.0304000000e-01 -8.1079856763e-05 -5.2942066221e-05
3.0403000000e-01 -8.2144425788e-05 -5.3635774746e-05
3.0502000000e-01 -8.3219443810e-05 -5.4336278265e-05
3.0601000000e-01 -8.4304978979e-05 -5.5043621005e-05
3.0700000000e-01 -8.5401099668e-05 -5.5757847335e-05
3.0799000000e-01 -8.6507874470e-05 -5.6479001771e-05
3.0898000000e-01 -8.7625372199e-05 -5.7207128969e-05
3.0997000000e-01 -8.8753661891e-05 -5.7942273731e-05
3.1096000000e-01 -8.9892812805e-05 -5.8684481001e-05
3.1195000000e-01 -9.1042894421e-05 -5.9433795868e-05
3.1294000000e-01 -9.2203976438e-05 -6.0190263562e-05
3.1393000000e-01 -9.3376128779e-05 -6.0953929458e-05
3.1492000000e-01 -9.4559421589e-05 -6.1724839075e-05
3.1591000000e-01 -9.5753925232e-05 -6.2503038074e-05
3.1690000000e-01 -9.6959710297e-05 -6.3288572262e-05
3.1789000000e-01 -9.8176847590e-05 -6.4081487586e-05
3.1888000000e-01 -9.9405408143e-05 -6.4881830138e-05
3.1987000000e-01 -1.0064546321e-04 -6.5689646155e-05
3.2086000000e-01 -1.0189708425e-04 -6.6504982015e-05
3.2185000000e-01 -1.0316034298e-04 -6.7327884242e-05
3.2284000000e-01 -1.0443531130e-04 -6.8158399500e-05
3.2383000000e-01 -1.0572206136e-04 -6.8996574600e-05
3.2482000000e-01 -1.0702066550e-04 -6.9842456495e-05
3.2581000000e-01 -1.0833119632e-04 -7.0696092280e-05
3.2680000000e-01 -1.0965372661e-04 -7.1557529197e-05
3.2779000000e-01 -1.1098832940e-04 -7.2426814627e-05
3.2878000000e-01 -1.1233507793e-04 -7.3303996099e-05
3.2977000000e-01 -1.1369404568e-04 -7.4189121282e-05
3.3076000000e-01 -1.1506530632e-04 -7.5082237990e-05
3.3175000000e-01 -1.1644893377e-04 -7.5983394181e-05
3.3274000000e-01 -1.1784500216e-04 -7.6892637954e-05
3.3373000000e-01 -1.1925358584e-04 -7.7810017555e-05
3.3472000000e-01 -1.2067475939e-04 -7.8735581371e-05
3.3571000000e-01 -1.2210859761e-04 -7.9669377932e-05
3.3670000000e-01 -1.2355517550e-04 -8.0611455914e-05
3.3769000000e-01 -1.2501456832e-04 -8.1561864134e-05
3.3868000000e-01 -1.2648685151e-04 -8.2520651554e-05
3.3967000000e-01 -1.2797210076e-04 -8.3487867278e-05
3.4066000000e-01 -1.2947039199e-04 -8.4463560556e-05
3.4165000000e-01 -1.3098180130e-04 -8.5447780779e-05
3.4264000000e-01 -1.3250640505e-04 -8.6440577483e-05
3.4363000000e-01 -1.3404427980e-04 -8.7442000345e-05
3.4462000000e-01 -1.3559550235e-04 -8.8452099189e-05
3.4561000000e-01 -1.3716014970e-04 -8.9470923980e-05
3.4660000000e-01 -1.3873829910e-04 -9.0498524827e-05
3.4759000000e-01 -1.4033002799e-04 -9.1534951983e-05
3.4858000000e-01 -1.4193541404e-04 -9.2580255844e-05
3.4957000000e-01 -1.4355453516e-04 -9.3634486950e-05
3.5056000000e-01 -1.4518746947e-04 -9.4697695983e-05
3.5155000000e-01 -1.4683429530e-04 -9.5769933771e-05
3.5254000000e-01 -1.4849509122e-04 -9.6851251282e-05
3.5353000000e-01 -1.5016993601e-04 -9.7941699631e-05
3.5452000000e-01 -1.5185890867e-04 -9.9041330075e-05
3.5551000000e-01 -1.5356208844e-04 -1.0015019401e-04
3.5650000000e-01 -1.5527955475e-04 -1.0126834299e-04
3.5749000000e-01 -1.5701138728e-04 -1.0239582869e-04
3.5848000000e-01 -1.5875766592e-04 -1.0353270295e-04
3.5947000000e-01 -1.6051847079e-04 -1.0467901774e-04
3.6046000000e-01 -1.6229388221e-04 -1.0583482518e-04
3.6145000000e-01 -1.6408398074e-04 -1.0700017753e-04
3.6244000000e-01 -1.6588884716e-04 -1.0817512719e-04
3.6343000000e-01 -1.6770856247e-04 -1.0935972672e-04
3.6442000000e-01 -1.6954320789e-04 -1.1055402879e-04
3.6541000000e-01 -1.7139286485e-04 -1.1175808626e-04
3.6640000000e-01 -1.7325761503e-04 -1.1297195210e-04
3.6739000000e-01 -1.7513754030e-04 -1.1419567942e-04
3.6838000000e-01 -1.7703272278e-04 -1.1542932150e-04
3.6937000000e-01 -1.7894324479e-04 -1.1667293174e-04
3.7036000000e-01 -1.8086918888e-04 -1.1792656370e-04
3.7135000000e-01 -1.8281063781e-04 -1.1919027106e-04
3.7234000000e-01 -1.8476767459e-04 -1.2046410768e-04
3.7333000000e-01 -1.8674038243e-04 -1.2174812754e-04
3.7432000000e-01 -1.8872884476e-04 -1.2304238475e-04
3.7531000000e-01 -1.9073314524e-04 -1.2434693359e-04
3.7630000000e-01 -1.9275336775e-04 -1.2566182848e-04
3.7729000000e-01 -1.9478959638e-04 -1.2698712396e-04
3.7828000000e-01 -1.9684191546e-04 -1.2832287474e-04
3.7927000000e-01 -1.9891040953e-04 -1.2966913567e-04
3.8026000000e-01 -2.0099516336e-04 -1.3102596172e-04
3.8125000000e-01 -2.0309626193e-04 -1.3239340803e-04
3.8224000000e-01 -2.0521379045e-04 -1.3377152988e-04
3.8323000000e-01 -2.0734783435e-04 -1.3516038268e-04
3.8422000000e-01 -2.0949847927e-04 -1.3656002199e-04
3.8521000000e-01 -2.1166581110e-04 -1.3797050351e-04
3.8620000000e-01 -2.1384991592e-04 -1.3939188310e-04
3.8719000000e-01 -2.1605088006e-04 -1.4082421675e-04
3.8818000000e-01 -2.1826879003e-04 -1.4226756058e-04
3.8917000000e-01 -2.2050373262e-04 -1.4372197089e-04
3.9016000000e-01 -2.2275579478e-04 -1.4518750408e-04
3.9115000000e-01 -2.2502506374e-04 -1.4666421672e-04
3.9214000000e-01 -2.2731162690e-04 -1.4815216553e-04
3.9313000000e-01 -2.2961557191e-04 -1.4965140736e-04
3.9412000000e-01 -2.3193698664e-04 -1.5116199919e-04
3.9511000000e-01 -2.3427595918e-04 -1.5268399818e-04
3.9610000000e-01 -2.3663257783e-04 -1.5421746159e-04
3.9709000000e-01 -2.3900693112e-04 -1.5576244686e-04
3.9808000000e-01 -2.4139910781e-04 -1.5731901156e-04
3.9907000000e-01 -2.4380919687e-04 -1.5888721340e-04
4.0006000000e-01 -2.4623728750e-04 -1.6046711024e-04
4.0105000000e-01 -2.4868346910e-04 -1.6205876007e-04
4.0204000000e-01 -2.5114783133e-04 -1.6366222104e-04
4.0303000000e-01 -2.5363046403e-04 -1.6527755143e-04
4.0402000000e-01 -2.5613145729e-04 -1.6690480968e-04
4.0501000000e-01 -2.5865090142e-04 -1.6854405436e-04
4.0600000000e-01 -2.6118888693e-04 -1.7019534419e-04
4.0699000000e-01 -2.6374550457e-04 -1.7185873802e-04
4.0798000000e-01 -2.6632084532e-04 -1.7353429486e-04
4.0897000000e-01 -2.6891500034e-04 -1.7522207386e-04
4.0996000000e-01 -2.7152806107e-04 -1.7692213431e-04
4.1095000000e-01 -2.7416011913e-04 -1.7863453564e-04
4.1194000000e-01 -2.7681126636e-04 -1.8035933743e-04
4.1293000000e-01 -2.7948159486e-04 -1.8209659941e-04
4.1392000000e-01 -2.8217119691e-04 -1.8384638143e-04
4.1491000000e-01 -2.8488016503e-04 -1.8560874351e-04
4.1590000000e-01 -2.8760859195e-04 -1.8738374579e-04
4.1689000000e-01 -2.9035657065e-04 -1.8917144857e-04
4.1788000000e-01 -2.9312419431e-04 -1.9097191230e-04
4.1887000000e-01 -2.9591155632e-04 -1.9278519754e-04
4.1986000000e-01 -2.9871875031e-04 -1.9461136504e-04
4.2085000000e-01 -3.0154587013e-04 -1.9645047565e-04
4.2184000000e-01 -3.0439300985e-04 -1.9830259039e-04
4.2283000000e-01 -3.0726026376e-04 -2.0016777042e-04
4.2382000000e-01 -3.1014772637e-04 -2.0204607703e-04
4.2481000000e-01 -3.1305549240e-04 -2.0393757167e-04
4.2580000000e-01 -3.1598365683e-04 -2.0584231592e-04
4.2679000000e-01 -3.1893231482e-04 -2.0776037151e-04
4.2778000000e-01 -3.2190156177e-04 -2.0969180033e-04
4.2877000000e-01 -3.2489149329e-04 -2.1163666437e-04
4.2976000000e-01 -3.2790220524e-04 -2.1359502581e-04
4.3075000000e-01 -3.3093379367e-04 -2.1556694695e-04
4.3174000000e-01 -3.3398635486e-04 -2.1755249023e-04
4.3273000000e-01 -3.3705998533e-04 -2.1955171824e-04
4.3372000000e-01 -3.4015478179e-04 -2.2156469373e-04
4.3471000000e-01 -3.4327084120e-04 -2.2359147956e-04
4.3570000000e-01 -3.4640826072e-04 -2.2563213875e-04
4.3669000000e-01 -3.4956713775e-04 -2.2768673448e-04
4.3768000000e-01 -3.5274756990e-04 -2.2975533005e-04
4.3867000000e-01 -3.5594965501e-04 -2.3183798891e-04
4.3966000000e-01 -3.5917349112e-04 -2.3393477465e-04
4.4065000000e-01 -3.6241917652e-04 -2.3604575102e-04
4.4164000000e-01 -3.6568680970e-04 -2.3817098189e-04
4.4263000000e-01 -3.6897648939e-04 -2.4031053130e-04
4.4362000000e-01 -3.7228831453e-04 -2.4246446340e-04
4.4461000000e-01 -3.7562238428e-04 -2.4463284252e-04
4.4560000000e-01 -3.7897879803e-04 -2.4681573310e-04
4.4659000000e-01 -3.8235765538e-04 -2.4901319975e-04
4.4758000000e-01 -3.8575905615e-04 -2.5122530720e-04
4.4857000000e-01 -3.8918310041e-04 -2.5345212035e-04
4.4956000000e-01 -3.9262988842e-04 -2.5569370423e-04
4.5055000000e-01 -3.9609952068e-04 -2.5795012400e-04
4.5154000000e-01 -3.9959209789e-04 -2.6022144499e-04
4.5253000000e-01 -4.0310772100e-04 -2.6250773264e-04
4.5352000000e-01 -4.0664649115e-04 -2.6480905258e-04
4.5451000000e-01 -4.1020850974e-04 -2.6712547053e-04
4.5550000000e-01 -4.1379387836e-04 -2.6945705240e-04
4.5649000000e-01 -4.1740269882e-04 -2.7180386422e-04
4.5748000000e-01 -4.2103507318e-04 -2.7416597216e-04
4.5847000000e-01 -4.2469110370e-04 -2.7654344255e-04
4.5946000000e-01 -4.2837089287e-04 -2.7893634184e-04
4.6045000000e-01 -4.3207454339e-04 -2.8134473666e-04
4.6144000000e-01 -4.3580215819e-04 -2.8376869373e-04
4.6243000000e-01 -4.3955384042e-04 -2.8620827997e-04
4.6342000000e-01 -4.4332969346e-04 -2.8866356241e-04
4.6441000000e-01 -4.4712982090e-04 -2.9113460824e-04
4.6540000000e-01 -4.5095432656e-04 -2.9362148476e-04
4.6639000000e-01 -4.5480331446e-04 -2.9612425946e-04
4.6738000000e-01 -4.5867688888e-04 -2.9864299995e-04
4.6837000000e-01 -4.6257515429e-04 -3.0117777398e-04
4.6936000000e-01 -4.6649821539e-04 -3.0372864945e-04
4.7035000000e-01 -4.7044617710e-04 -3.0629569440e-04
4.7134000000e-01 -4.7441914457e-04 -3.0887897701e-04
4.7233000000e-01 -4.7841722317e-04 -3.1147856563e-04
4.7332000000e-01 -4.8244051848e-04 -3.1409452871e-04
4.7431000000e-01 -4.8648913631e-04 -3.1672693488e-04
4.7530000000e-01 -4.9056318270e-04 -3.1937585290e-04
4.7629000000e-01 -4.9466276389e-04 -3.2204135166e-04
4.7728000000e-01 -4.9878798636e-04 -3.2472350022e-04
4.7827000000e-01 -5.0293895680e-04 -3.2742236776e-04
4.7926000000e-01 -5.0711578214e-04 -3.3013802362e-04
4.8025000000e-01 -5.1131856950e-04 -3.3287053727e-04
4.8124000000e-01 -5.1554742625e-04 -3.3561997834e-04
4.8223000000e-01 -5.1980245997e-04 -3.3838641658e-04
4.8322000000e-01 -5.2408377846e-04 -3.4116992191e-04
4.8421000000e-01 -5.2839148975e-04 -3.4397056438e-04
4.8520000000e-01 -5.3272570209e-04 -3.4678841418e-04
4.8619000000e-01 -5.3708652393e-04 -3.4962354165e-04
4.8718000000e-01 -5.4147406397e-04 -3.5247601726e-04
4.8817000000e-01 -5.4588843112e-04 -3.5534591165e-04
4.8916000000e-01 -5.5032973451e-04 -3.5823329558e-04
4.9015000000e-01 -5.5479808350e-04 -3.6113823996e-04
4.9114000000e-01 -5.5929358766e-04 -3.6406081585e-04
4.9213000000e-01 -5.6381635678e-04 -3.6700109445e-04
4.9312000000e-01 -5.6836650089e-04 -3.6995914710e-04
4.9411000000e-01 -5.7294413022e-04 -3.7293504528e-04
4.9510000000e-01 -5.7754935524e-04 -3.7592886062e-04
4.9609000000e-01 -5.8218228662e-04 -3.7894066489e-04
4.9708000000e-01 -5.8684303528e-04 -3.8197053002e-04
4.9807000000e-01 -5.9153171233e-04 -3.8501852805e-04
4.9906000000e-01 -5.9624842913e-04 -3.8808473120e-04
5.0005000000e-01 -6.0099329724e-04 -3.9116921180e-04
5.0104000000e-01 -6.0576642845e-04 -3.9427204236e-04
5.0203000000e-01 -6.1056793478e-04 -3.9739329549e-04
5.0302000000e-01 -6.1539792846e-04 -4.0053304398e-04
5.0401000000e-01 -6.2025652194e-04 -4.0369136075e-04
5.0500000000e-01 -6.2514382790e-04 -4.0686831886e-04
5.0599000000e-01 -6.3005995924e-04 -4.1006399151e-04
5.0698000000e-01 -6.3500502908e-04 -4.1327845206e-04
5.0797000000e-01 -6.3997915075e-04 -4.1651177401e-04
5.0896000000e-01 -6.4498243782e-04 -4.1976403098e-04
5.0995000000e-01 -6.5001500408e-04 -4.2303529676e-04
5.1094000000e-01 -6.5507696353e-04 -4.2632564528e-04
5.1193000000e-01 -6.6016843039e-04 -4.2963515059e-04
5.1292000000e-01 -6.6528951912e-04 -4.3296388692e-04
5.1391000000e-01 -6.7044034438e-04 -4.3631192862e-04
5.1490000000e-01 -6.7562102107e-04 -4.3967935018e-04
5.1589000000e-01 -6.8083166430e-04 -4.4306622625e-04
5.1688000000e-01 -6.8607238940e-04 -4.4647263161e-04
5.1787000000e-01 -6.9134331193e-04 -4.4989864119e-04
5.1886000000e-01 -6.9664454767e-04 -4.5334433006e-04
5.1985000000e-01 -7.0197621262e-04 -4.5680977344e-04
5.2084000000e-01 -7.0733842299e-04 -4.6029504669e-04
5.2183000000e-01 -7.1273129524e-04 -4.6380022530e-04
5.2282000000e-01 -7.1815494602e-04 -4.6732538493e-04
5.2381000000e-01 -7.2360949221e-04 -4.7087060136e-04
5.2480000000e-01 -7.2909505094e-04 -4.7443595052e-04
5.2579000000e-01 -7.3461173951e-04 -4.7802150850e-04
5.2678000000e-01 -7.4015967549e-04 -4.8162735151e-04
5.2777000000e-01 -7.4573897665e-04 -4.8525355592e-04
5.2876000000e-01 -7.5134976097e-04 -4.8890019823e-04
5.2975000000e-01 -7.5699214667e-04 -4.9256735509e-04
5.3074000000e-01 -7.6266625219e-04 -4.9625510329e-04
5.3173000000e-01 -7.6837219619e-04 -4.9996351978e-04
5.3272000000e-01 -7.7411009754e-04 -5.0369268163e-04
5.3371000000e-01 -7.7988007535e-04 -5.0744266606e-04
5.3470000000e-01 -7.8568224894e-04 -5.1121355045e-04
5.3569000000e-01 -7.9151673784e-04 -5.1500541230e-04
5.3668000000e-01 -7.9738366183e-04 -5.1881832927e-04
5.3767000000e-01 -8.0328314089e-04 -5.2265237916e-04
5.3866000000e-01 -8.0921529523e-04 -5.2650763990e-04
5.3965000000e-01 -8.1518024528e-04 -5.3038418959e-04
5.4064000000e-01 -8.2117811170e-04 -5.3428210645e-04
5.4163000000e-01 -8.2720901534e-04 -5.3820146884e-04
5.4262000000e-01 -8.3327307732e-04 -5.4214235530e-04
5.4361000000e-01 -8.3937041893e-04 -5.4610484447e-04
5.4460000000e-01 -8.4550116173e-04 -5.5008901516e-04
5.4559000000e-01 -8.5166542746e-04 -5.5409494631e-04
5.4658000000e-01 -8.5786333812e-04 -5.5812271701e-04
5.4757000000e-01 -8.6409501590e-04 -5.6217240650e-04
5.4856000000e-01 -8.7036058322e-04 -5.6624409414e-04
5.4955000000e-01 -8.7666016273e-04 -5.7033785947e-04
5.5054000000e-01 -8.8299387730e-04 -5.7445378214e-04
5.5153000000e-01 -8.8936185001e-04 -5.7859194195e-04
5.5252000000e-01 -8.9576420417e-04 -5.8275241886e-04
5.5351000000e-01 -9.0220106332e-04 -5.8693529297e-04
5.5450000000e-01 -9.0867255120e-04 -5.9114064450e-04
5.5549000000e-01 -9.1517879179e-04 -5.9536855384e-04
5.5648000000e-01 -9.2171990929e-04 -5.9961910151e-04
5.5747000000e-01 -9.2829602812e-04 -6.0389236818e-04
5.5846000000e-01 -9.3490727290e-04 -6.0818843465e-04
5.5945000000e-01 -9.4155376850e-04 -6.1250738189e-04
5.6044000000e-01 -9.4823564001e-04 -6.1684929099e-04
5.6143000000e-01 -9.5495301273e-04 -6.2121424319e-04
5.6242000000e-01 -9.6170601217e-04 -6.2560231988e-04
5.6341000000e-01 -9.6849476409e-04 -6.3001360258e-04
5.6440000000e-01 -9.7531939446e-04 -6.3444817296e-04
5.6539000000e-01 -9.8218002946e-04 -6.3890611284e-04
5.6638000000e-01 -9.8907679551e-04 -6.4338750418e-04
5.6737000000e-01 -9.9600981923e-04 -6.4789242907e-04
5.6836000000e-01 -1.0029792275e-03 -6.5242096978e-04
5.6935000000e-01 -1.0099851473e-03 -6.5697320867e-04
5.7034000000e-01 -1.0170277061e-03 -6.6154922829e-04
5.7133000000e-01 -1.0241070313e-03 -6.6614911130e-04
5.7232000000e-01 -1.0312232506e-03 -6.7077294054e-04
5.7331000000e-01 -1.0383764921e-03 -6.7542079896e-04
5.7430000000e-01 -1.0455668839e-03 -6.8009276966e-04
5.7529000000e-01 -1.0527945543e-03 -6.8478893590e-04
5.7628000000e-01 -1.0600596321e-03 -6.8950938107e-04
5.7727000000e-01 -1.0673622461e-03 -6.9425418871e-04
5.7826000000e-01 -1.0747025254e-03 -6.9902344249e-04
5.7925000000e-01 -1.0820805992e-03 -7.0381722624e-04
5.8024000000e-01 -1.0894965970e-03 -7.0863562392e-04
5.8123000000e-01 -1.0969506487e-03 -7.1347871965e-04
5.8222000000e-01 -1.1044428840e-03 -7.1834659768e-04
5.8321000000e-01 -1.1119734333e-03 -7.2323934240e-04
5.8420000000e-01 -1.1195424269e-03 -7.2815703836e-04
5.8519000000e-01 -1.1271499955e-03 -7.3309977025e-04
5.8618000000e-01 -1.1347962698e-03 -7.3806762288e-04
5.8717000000e-01 -1.1424813810e-03 -7.4306068122e-04
5.8816000000e-01 -1.1502054603e-03 -7.4807903041e-04
5.8915000000e-01 -1.1579686392e-03 -7.5312275568e-04
5.9014000000e-01 -1.1657710495e-03 -7.5819194245e-04
5.9113000000e-01 -1.1736128231e-03 -7.6328667625e-04
5.9212000000e-01 -1.1814940922e-03 -7.6840704278e-04
5.9311000000e-01 -1.1894149891e-03 -7.7355312786e-04
5.9410000000e-01 -1.1973756465e-03 -7.7872501748e-04
5.9509000000e-01 -1.2053761973e-03 -7.8392279775e-04
5.9608000000e-01 -1.2134167744e-03 -7.8914655493e-04
5.9707000000e-01 -1.2214975111e-03 -7.9439637543e-04
5.9806000000e-01 -1.2296185410e-03 -7.9967234580e-04
5.9905000000e-01 -1.2377799978e-03 -8.0497455272e-04
6.0004000000e-01 -1.2459820154e-03 -8.1030308305e-04
6.0103000000e-01 -1.2542247280e-03 -8.1565802375e-04
6.0202000000e-01 -1.2625082700e-03 -8.2103946195e-04
6.0301000000e-01 -1.2708327759e-03 -8.2644748491e-04
6.0400000000e-01 -1.2791983806e-03 -8.3188218004e-04
6.0499000000e-01 -1.2876052192e-03 -8.3734363491e-04
6.0598000000e-01 -1.2960534269e-03 -8.4283193720e-04
6.0697000000e-01 -1.3045431392e-03 -8.4834717475e-04
6.0796000000e-01 -1.3130744918e-03 -8.5388943555e-04
6.0895000000e-01 -1.3216476207e-03 -8.5945880773e-04
6.0994000000e-01 -1.3302626620e-03 -8.6505537956e-04
6.1093000000e-01 -1.3389197521e-03 -8.7067923944e-04
6.1192000000e-01 -1.3476190277e-03 -8.7633047594e-04
6.1291000000e-01 -1.3563606254e-03 -8.8200917776e-04
6.1390000000e-01 -1.3651446824e-03 -8.8771543375e-04
6.1489000000e-01 -1.3739713360e-03 -8.9344933288e-04
6.1588000000e-01 -1.3828407236e-03 -8.9921096430e-04
6.1687000000e-01 -1.3917529829e-03 -9.0500041727e-04
6.1786000000e-01 -1.4007082519e-03 -9.1081778122e-04
6.1885000000e-01 -1.4097066686e-03 -9.1666314571e-04
6.1984000000e-01 -1.4187483716e-03 -9.2253660044e-04
6.2083000000e-01 -1.4278334993e-03 -9.2843823526e-04
6.2182000000e-01 -1.4369621907e-03 -9.3436814016e-04
6.2281000000e-01 -1.4461345846e-03 -9.4032640528e-04
6.2380000000e-01 -1.4553508205e-03 -9.4631312090e-04
6.2479000000e-01 -1.4646110377e-03 -9.5232837745e-04
6.2578000000e-01 -1.4739153760e-03 -9.5837226547e-04
6.2677000000e-01 -1.4832639754e-03 -9.6444487570e-04
6.2776000000e-01 -1.4926569758e-03 -9.7054629897e-04
6.2875000000e-01 -1.5020945178e-03 -9.7667662629e-04
6.2974000000e-01 -1.5115767418e-03 -9.8283594879e-04
6.3073000000e-01 -1.5211037888e-03 -9.8902435777e-04
6.3172000000e-01 -1.5306757997e-03 -9.9524194463e-04
6.3271000000e-01 -1.5402929158e-03 -1.0014888010e-03
6.3370000000e-01 -1.5499552785e-03 -1.0077650185e-03
6.3469000000e-01 -1.5596630296e-03 -1.0140706890e-03
6.3568000000e-01 -1.5694163110e-03 -1.0204059046e-03
6.3667000000e-01 -1.5792152648e-03 -1.0267707574e-03
6.3766000000e-01 -1.5890600334e-03 -1.0331653396e-03
6.3865000000e-01 -1.5989507594e-03 -1.0395897438e-03
6.3964000000e-01 -1.6088875855e-03 -1.0460440624e-03
6.4063000000e-01 -1.6188706548e-03 -1.0525283882e-03
6.4162000000e-01 -1.6289001105e-03 -1.0590428140e-03
6.4261000000e-01 -1.6389760961e-03 -1.0655874330e-03
6.4360000000e-01 -1.6490987554e-03 -1.0721623381e-03
6.4459000000e-01 -1.6592682321e-03 -1.0787676227e-03
6.4558000000e-01 -1.6694846704e-03 -1.0854033803e-03
6.4657000000e-01 -1.6797482148e-03 -1.0920697043e-03
6.4756000000e-01 -1.6900590097e-03 -1.0987666886e-03
6.4855000000e-01 -1.7004172000e-03 -1.1054944270e-03
6.4954000000e-01 -1.7108229307e-03 -1.1122530136e-03
6.5053000000e-01 -1.7212763469e-03 -1.1190425423e-03
6.5152000000e-01 -1.7317775943e-03 -1.1258631077e-03
6.5251000000e-01 -1.7423268184e-03 -1.1327148040e-03
6.5350000000e-01 -1.7529241652e-03 -1.1395977259e-03
6.5449000000e-01 -1.7635697808e-03 -1.1465119682e-03
6.5548000000e-01 -1.7742638115e-03 -1.1534576256e-03
6.5647000000e-01 -1.7850064040e-03 -1.1604347932e-03
6.5746000000e-01 -1.7957977050e-03 -1.1674435661e-03
6.5845000000e-01 -1.8066378614e-03 -1.1744840397e-03
6.5944000000e-01 -1.8175270206e-03 -1.1815563094e-03
6.6043000000e-01 -1.8284653301e-03 -1.1886604707e-03
6.6142000000e-01 -1.8394529374e-03 -1.1957966195e-03
6.6241000000e-01 -1.8504899905e-03 -1.2029648516e-03
6.6340000000e-01 -1.8615766375e-03 -1.2101652629e-03
6.6439000000e-01 -1.8727130267e-03 -1.2173979498e-03
6.6538000000e-01 -1.8838993067e-03 -1.2246630084e-03
6.6637000000e-01 -1.8951356264e-03 -1.2319605352e-03
6.6736000000e-01 -1.9064221346e-03 -1.2392906268e-03
6.6835000000e-01 -1.9177589806e-03 -1.2466533799e-03
6.6934000000e-01 -1.9291463140e-03 -1.2540488915e-03
6.7033000000e-01 -1.9405842842e-03 -1.2614772585e-03
6.7132000000e-01 -1.9520730413e-03 -1.2689385781e-03
6.7231000000e-01 -1.9636127354e-03 -1.2764329477e-03
6.7330000000e-01 -1.9752035167e-03 -1.2839604646e-03
6.7429000000e-01 -1.9868455359e-03 -1.2915212265e-03
6.7528000000e-01 -1.9985389437e-03 -1.2991153311e-03
6.7627000000e-01 -2.0102838911e-03 -1.3067428762e-03
6.7726000000e-01 -2.0220805293e-03 -1.3144039600e-03
6.7825000000e-01 -2.0339290099e-03 -1.3220986806e-03
6.7924000000e-01 -2.0458294843e-03 -1.3298271362e-03
6.8023000000e-01 -2.0577821047e-03 -1.3375894254e-03
6.8122000000e-01 -2.0697870229e-03 -1.3453856468e-03
6.8221000000e-01 -2.0818443914e-03 -1.3532158991e-03
6.8320000000e-01 -2.0939543628e-03 -1.3610802811e-03
6.8419000000e-01 -2.1061170897e-03 -1.3689788919e-03
6.8518000000e-01 -2.1183327252e-03 -1.3769118308e-03
6.8617000000e-01 -2.1306014226e-03 -1.3848791969e-03
6.8716000000e-01 -2.1429233351e-03 -1.3928810898e-03
6.8815000000e-01 -2.1552986166e-03 -1.4009176091e-03
6.8914000000e-01 -2.1677274208e-03 -1.4089888545e-03
6.9013000000e-01 -2.1802099019e-03 -1.4170949259e-03
6.9112000000e-01 -2.1927462142e-03 -1.4252359233e-03
6.9211000000e-01 -2.2053365122e-03 -1.4334119470e-03
6.9310000000e-01 -2.2179809507e-03 -1.4416230972e-03
6.9409000000e-01 -2.2306796848e-03 -1.4498694744e-03
6.9508000000e-01 -2.2434328695e-03 -1.4581511792e-03
6.9607000000e-01 -2.2562406604e-03 -1.4664683124e-03
6.9706000000e-01 -2.2691032131e-03 -1.4748209749e-03
6.9805000000e-01 -2.2820206834e-03 -1.4832092676e-03
6.9904000000e-01 -2.2949932274e-03 -1.4916332919e-03
7.0003000000e-01 -2.3080210016e-03 -1.5000931489e-03
7.0102000000e-01 -2.3211041623e-03 -1.5085889403e-03
7.0201000000e-01 -2.3342428664e-03 -1.5171207675e-03
7.0300000000e-01 -2.3474372709e-03 -1.5256887324e-03
7.0399000000e-01 -2.3606875329e-03 -1.5342929368e-03
7.0498000000e-01 -2.3739938099e-03 -1.5429334828e-03
